"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"21",2002,1,2,2,0,364,0.000279040933504417,0.0151129479947009,0.0444965108039886,0.0156467808569264,0.0669395841912957,0.196469226287355,0.134187384894887,0.144788189636925,0.131595011827807,0.0797738043228078,0.0494135300237564,0.0443601112891237,0.0347042154370583,0.0202172752671724,0.0104846081829925,0.00534321881093014,0.00169289308388566,0.00188494214540214,0.00191393397826493,0.000293036551615196,0.000306360860343046,9.73926192567884e-05,0,0,0.000287938533224543,0.0197652238321907,0.0617222971812436,0.0198802952443674,0.070666282155403,0.217014962827881,0.132244425158308,0.143316026984917,0.126232364851314,0.0633194088608265,0.0498112524346069,0.0454482029908595,0.0250359270343659,0.013809119503185,0.00609636879062058,0.00254768560859967,0.00133951181043963,0.000797553374187899,0.000541935908934793,0.000123216914524785,0,0,0,0
"22",2003,1,2,2,0,363,0.000428489257262136,0.0264227843774512,0.0938962881380324,0.0911134807445268,0.036210416640023,0.0744520814713331,0.096692830755822,0.148383265733067,0.150816705474118,0.102036500251507,0.0665115730082118,0.0402628779985839,0.0277395137866075,0.0194672995559305,0.0118925569005626,0.00804524030652419,0.00362832741899455,0.00173885755710048,5.75007078149493e-05,0.000203409916526616,0,0,0,0,0.000323841044193946,0.0221995430969935,0.0898594003216549,0.0990552907796646,0.0370594821656925,0.0405165237978094,0.117417285471678,0.152212806170509,0.168124962342925,0.0981572196799594,0.0604994715670288,0.0440501154136819,0.0279574844794143,0.0227839791795671,0.0111654528879187,0.00584503969768757,0.00193793847084414,0.00056591913296815,0.000268244299809107,0,0,0,0,0
"23",2004,1,2,2,0,361,0.000152472125401606,0.0286180944546446,0.0765458284893378,0.0415265303312613,0.0578685307811291,0.125052875485589,0.138184777762332,0.0897056540601377,0.0785921269918861,0.0915093921260313,0.0740613170455901,0.0683681429501887,0.0492271798113383,0.031422964661357,0.0189348297266079,0.0126674977393205,0.010013685482582,0.00479516469406983,0.00201244100820569,0,0.000578648565932727,0.000161845707057029,0,0,0.000259729451064254,0.0281141355586474,0.0910958316149234,0.0522380395162382,0.0624313581072878,0.123184424749558,0.144718115840981,0.099943875519963,0.0697666503972217,0.079297753644097,0.0819501348638351,0.0648932202466351,0.0404372342498108,0.0230694289132989,0.020829633904482,0.00838928248167452,0.00566735289309023,0.00168955962479145,0.00103746091558129,0.000986777506819276,0,0,0,0
"24",2005,1,2,2,0,360,0,0.0147407286608625,0.102762507153671,0.155886495392177,0.0902304671729402,0.0736812896403134,0.101028746926284,0.0924105224399803,0.0746922081346493,0.0558335138219195,0.0428799030708168,0.0445355050924537,0.0455903459461518,0.0363072956373347,0.0285246837211659,0.0200523221068921,0.0106577703674147,0.00642083711177052,0.00279952111620243,0.000965336486999404,0,0,0,0,0,0.013019556373133,0.103569354690488,0.143327910067296,0.110534029732428,0.0658482334631644,0.10458333836841,0.089935166315333,0.0799724813735736,0.0694231972713743,0.0497614040828802,0.0500328605664178,0.044114244976723,0.0293465886460104,0.0235223435620424,0.0124660378778141,0.00745579045610893,0.00184922851325502,0.000918504180660143,0.00031972948288753,0,0,0,0
"25",2006,1,2,2,0,354,0.0036396831076435,0.136932336650337,0.146330993329723,0.0477525815707273,0.030482197272709,0.0892971818335328,0.106648363198441,0.076801979690643,0.0622054762938404,0.063864731239656,0.0538896585648282,0.0425767091654413,0.031552482151934,0.0296687239630449,0.0250099897868012,0.0243465678156379,0.014729441797533,0.0075542082460897,0.00418011943268024,0.00202774187217177,0.000508833016584606,0,0,0,0.00494597842924602,0.143167845404388,0.132323266180829,0.0522697356528512,0.0315131478031426,0.092969426161391,0.119080448575327,0.0858300823248887,0.0602576083656417,0.0807388444521806,0.0521908457337193,0.0392413950446064,0.0337188173935397,0.023547487732023,0.0179105316271342,0.0149432825556313,0.00873828125808173,0.00482901537625883,0.00152106146058147,0.000262898468538634,0,0,0,0
"26",2007,1,2,2,0,368,0.00121330764439875,0.367941100383141,0.245775353320074,0.0816439251244882,0.0329782683495368,0.05144207772533,0.0321397529823292,0.029325508434738,0.0297287087602035,0.028364942953482,0.0197187126808258,0.0204740909910496,0.0186173049466179,0.0128236228489685,0.00778156926039188,0.00459352588942094,0.00584911515065664,0.00496618377144862,0.00184811767293986,0.00213130070791223,0.000560867289184583,8.26431128619032e-05,0,0,0.00107492732628488,0.343967462347932,0.286322844158381,0.062742408816825,0.0359913727525545,0.0550330167250554,0.0354499098513113,0.0298550721619515,0.0303610625539844,0.0299675341825267,0.0228481100553302,0.0228185419178965,0.0142239439899955,0.0103425413637366,0.00555214958276608,0.0054846034668008,0.00484391935258056,0.00183085531619132,0.00079658241129427,0.000419998417016459,7.31432495849682e-05,0,0,0
"27",2008,1,2,2,0,338,0.000435015900648283,0.101758201008285,0.0832485720460566,0.025579166315993,0.217173007220248,0.204711823944819,0.0751761172379525,0.0516510807352011,0.048425996140509,0.0479847630228113,0.0361621968868758,0.0354197063717336,0.0279088833189364,0.0163055413880991,0.00916158672254829,0.00560092594468967,0.00291857116700182,0.00486471995070563,0.00301130781589891,0.0023043749027311,7.41186498034399e-05,0.000124323308452932,0,0,0.000525687067143681,0.102773446252329,0.0864308875614924,0.0257206182790724,0.210096262794795,0.220930105675169,0.0682974665198163,0.0503084924002954,0.0507597824662327,0.0464467670716874,0.0435819466802457,0.0357816017629522,0.0217827265548887,0.0142214569770301,0.00657650509887682,0.00534235654758304,0.00576255553950478,0.00258128700780061,0.0017732146526805,0.000306833090405205,0,0,0,0
"28",2009,1,2,2,0,360,0.00916097112490046,0.269099691796451,0.152217552996021,0.0228131240414819,0.0570550149785306,0.114348278755771,0.070314815832859,0.104566372346228,0.0837732559087582,0.035257681180395,0.0245621962954072,0.0218090796855566,0.014890700944007,0.00874166435685249,0.00444613958207662,0.0028509323556584,0.00165777112924657,0.000736153605656531,0.00112766475142525,0.000326513832000562,0.000244424500716367,0,0,0,0.00877574414328989,0.25845161461021,0.165790165571717,0.0286283674900045,0.0556212405641019,0.118666833110986,0.0704600297858709,0.10746128409904,0.0757115539639855,0.0370028898603444,0.0245913013481642,0.0201177835578204,0.0141918322351432,0.0066887413046334,0.00357659670627828,0.00151086409776264,0.00146355092413509,0.000413697385896562,0.000539679161136431,0.000257804983650771,7.84250958293673e-05,0,0,0
"29",2010,1,2,2,0,405,0.000108186538863025,0.016994499057361,0.0284145741490645,0.0186815141875396,0.168701599022835,0.223083910221942,0.0816845317475814,0.0922605071630287,0.101537120534319,0.0929026566854314,0.0806030258156372,0.0546962712539675,0.0210370007726681,0.00729555605612043,0.00468334682893798,0.00249814788702034,0.00245903547116428,0.0012533460751981,0.00080638263597153,0,0.000242331143075719,5.6456752273965e-05,0,0,0.000109807386264674,0.0172491101201505,0.0244361880426236,0.0162339717953466,0.18595896811773,0.250463618704849,0.0809070283270305,0.0762715130467773,0.0981447287393529,0.0797223861740534,0.0865411666737825,0.0473454952973557,0.0189670192983199,0.00935226611343584,0.0045761612974515,0.00161932124467347,0.000863152511013441,0.000552373109747647,0.000400730874211596,0.000284993125830097,0,0,0,0
"30",2011,1,2,2,0,368,0.000354273481875786,0.0378736285615715,0.142092516845288,0.125830654092155,0.0119622985408393,0.0352892236359786,0.0711930778504701,0.179772682017099,0.152788188341619,0.0606575282143192,0.0513359930186077,0.0573930561284543,0.0397902291576338,0.0208401620598656,0.00604619415187819,0.00311063658028535,0.00131569055370559,0.00151104629113977,0.000144612269170019,0.000632586120288564,6.57220877558935e-05,0,0,0,0.000369252626349254,0.03947497493092,0.139565283007472,0.131103193855764,0.0106289189222296,0.0304680291252539,0.0657831346502404,0.177758779479967,0.151029848716388,0.0656806639375897,0.0639193120229819,0.0641268094701913,0.0377447198715844,0.0145225652796428,0.00410986427879915,0.00239023733516835,0.000529059035354755,0.000570719894092678,0.000224633560010844,0,0,0,0,0
"31",2012,1,2,2,0,356,0.00572558196295207,0.214660040173992,0.137401128445072,0.01733060523758,0.0449325908755776,0.128151881304716,0.0631825916809701,0.0241247890758059,0.0531313397433932,0.123416020365348,0.0896546805147712,0.0412586242595125,0.0245356831127547,0.0174431048949082,0.00748479424004348,0.00354999999290849,0.00179101261787679,0.00128448151271638,0.000564549758132018,0.000300750785885803,4.23160316854179e-05,3.3433413399142e-05,0,0,0.00650781054440201,0.212095017234283,0.128784155705719,0.0202104333563504,0.0493729333540832,0.123618897348886,0.0642901059161398,0.0240046111611225,0.0548992025326068,0.126526026085008,0.0952190495163734,0.045882973728949,0.0259341359180336,0.01458589294609,0.00531072840084758,0.00168717068496658,0.000349447800305044,0.000413877039175395,0.000205385887740887,5.45095357874535e-05,4.76353031306497e-05,0,0,0
"32",2013,1,2,2,0,354,0.000580296826744876,0.0395897163570876,0.0407908524475104,0.0407907923905724,0.230779274137167,0.158692753976954,0.0449841906783758,0.067324840437057,0.108673463021175,0.0702643259319385,0.0440234211381337,0.0546219572569434,0.0492730114330393,0.0265932628527352,0.0126928203065053,0.00562152424642056,0.00223942979540803,0.00188531807388858,0.000505153585943046,7.35951064005415e-05,0,0,0,0,0.000489335788015291,0.0394453512734495,0.0513604441675936,0.0484346635518422,0.2319363491156,0.154925529219503,0.0469787009807565,0.0631029807573736,0.116208218332004,0.0636612886694243,0.050327420999131,0.0612693951577389,0.0417350608298479,0.018442677060538,0.00651909189244021,0.00361961290643638,0.00125358069398912,0.000170042913403458,4.29471621300715e-05,7.73085287822888e-05,0,0,0,0
"33",2014,1,2,2,0,373,0.00015183643006144,0.0451119790016431,0.147253431387198,0.0911702276695842,0.0316070151740047,0.111460738466048,0.0798565396344929,0.0857046849833467,0.160396872772928,0.0770151897758392,0.0623471754763833,0.0493462789977615,0.0239526911954332,0.0156811941642892,0.0115745371556712,0.00427444112267298,0.00145611234497193,0.000785774699399285,0.000452244508275537,0.000348267177730028,5.27678622657303e-05,0,0,0,5.51292543554876e-05,0.0437187002546743,0.158939042700802,0.0925311241752969,0.0328033710055956,0.104035743037766,0.0906161995532647,0.0851919073436523,0.172446135384411,0.0717164891170903,0.053775255732256,0.0475930384509236,0.0199120502898148,0.0166841429010719,0.00636300857448645,0.00204912994993761,0.000606914696840456,0.000759157319045294,0.000203460258716527,0,0,0,0,0
"34",2015,1,2,2,0,354,0,0.0142746008266563,0.0136499659750644,0.0189539431128351,0.0379018934582889,0.183621363336365,0.223436937958771,0.0876512944169077,0.11595614789498,0.0882890129650797,0.0946591423473602,0.0574998736473657,0.0270230281941399,0.0164222478245765,0.0107046959803597,0.00532993145475742,0.0030285418023783,0.000654606883735772,0.000597348808520397,0.000248702919537666,9.67201923200137e-05,0,0,0,0,0.0124710949969887,0.0147768479594705,0.0205433609933386,0.0383901440384967,0.188251172887038,0.230302383985832,0.0806482394332736,0.115862708678774,0.0969780865529569,0.0943437961025931,0.0550332529003648,0.0258573493030469,0.0138177976205736,0.00816718413430145,0.00274702129531212,0.00142000061340885,0.000299813248361163,8.97452558691253e-05,0,0,0,0,0
